Video_id Is_ASR
1Wqs0axG_z0 No
1z2tXvL0EHY Yes
2_xnGEBHTIU Yes
2AI6dRmiGZA No
2B0SQ33V_ro Yes
2g87cYf42ZA No
2JVk-_jp-c4 Yes
7_wkyewQWVQ No
2Zzq4qkk_0Y Yes
3FmhGnLAXA8 Yes
3iHaxPsuRT4 Yes
3-nCEkoNjYc No
3QglZVGtDTQ No
3TvCsaOUjnQ No
8_YWeEf4T1Y Yes
4F1Q2jDSdSs Yes
4Gedx2IZRE4 Yes
4hmLWOoSabY Yes
4J3RjO8ekyY No
4Rxnjbwdi_0 No
4S4ABQb1wEE Yes
4SNM4n6Z8Y8 No
4t9uffWo9Mk Yes
4VcUVkWldp8 Yes
8HA6Y5c_Dmc Yes
4yaIidDz52A No
8RLFDwgeKgI No
5AdNKvAibE4 No
5dCPMbNhTl8 Yes
5F2x3acVZyY Yes
5HvR31OzQuM No
5IDprUxOib8 No
5JDWC3T11iw No
5K8YONL4I1E No
5mEmYXbty2Q No
5s1Ntnr_Pd8 Yes
5uo8Dy4_bbE Yes
5-vl_DD-tE8 No
5y8rR9emvcE Yes
8zG09iXeISY No
6BvQHfchVyE Yes
6CAm4ZdjOmM Yes
9Ke9nl7nnng No
6TV_PDUJalU Yes
6xqzg-QZafE No
96pJ19m9isM Yes
7axY5cmyu0I Yes
917r4M0Egn8 Yes
7l520bGKuxA No
7wQWsIch2Cs Yes
7XrSk6Var9Y Yes
aFK_ve1X5G4 No
8Ai6MajuY2k Yes
8fI4095wdEM Yes
ai2UyBXtqTk Yes
ajsaSkbklIs Yes
8ohf0PLc4bk No
8P7kGGyJqSA Yes
Ak38L3ya5DE Yes
AN2kLVVjo3k No
9AGnLhspslM No
9CucGdE0H2w No
ARU0nhZVkkc Yes
aWigVZZ1Ngg Yes
26eD2jw7sSk No
30RcN98JonI Yes
35urTPHOgMo Yes
40dIKi2iFPk No
42EUUUPI3OM No
57Ib8zTBeSk No
b0hiZFF0hOY Yes
A_vElJ4xOvg No
b4GpLns1ODQ No
a7zaV3dWbK4 No
A8J6_idZPAc No
a8yOBVMsi4o No
B10mXLh14Tw No
AbaZkNtYTsg Yes
ac66hFA4WTA Yes
acC9ZRBvET8 No
acm7vb6e-M0 Yes
AcyVVPvAMkI Yes
ADpix0sKg2w No
baMECZn6KAk Yes
aHi2q0lFFUY No
__nM7fWFQnc No
aMoMSc24UgA Yes
argTcuT_apU No
arOkVqBYiFY Yes
_qzLCGT8ZcE No
_RaprXM7E2Y Yes
ASm1BlgHooo No
aTfbhtnnIsE Yes
avnOaO8Rspc No
0HKu5G10q-k Yes
AY9VKgjDbqI Yes
azWw2ahE7aA No
B1m-DjHXOGI No
B1yCmuiiZqY No
0PulgUqEy5U No
bBO8l_YbMGM No
BdZELESTtTE No
bErCSRsHhFo Yes
1p14eQ91B7E No
bhNxd9KNIOo Yes
biCfKkrf5aY Yes
BJ6533SJxIY No
BJpAkOm0HDM No
BkwCsVVkKVw Yes
bKyt_7f2-is No
BLS9hw0U410 Yes
bM3NKhDGWxg No
BPVt0Kh3bEc No
BRs3A2EVUxA Yes
bUtHn511HRo Yes
bv0KHN3B66s Yes
BVZarTlHHUM No
BzWJvA9_cns No
C_PvkZx_AEU No
c1YQ1sP8SiQ No
c4G_xDYPco8 No
c8cXgy3XUIg Yes
C8e2KKyaU3s Yes
CBdkuQYrdZs Yes
cCawJG0RmyE Yes
CcKE73ml5ww Yes
CCPAyRiLbMI No
CcVfme-6WNI No
Cef-4sAVPqo Yes
Cfi90WFGB3c No
cfyhnEUmuGQ Yes
chcKEIc2QG8 No
ci23p59QMpE No
ciqXAUFxFWA Yes
cJQGxZjI7ew Yes
Cmf7PpGFhlI Yes
CoYvDRRSSDI Yes
CpvvUovLPgQ No
CTONmMYQ_ak Yes
cuEGvbHril8 Yes
CX5-cm0xzIw No
cyHJjKz2IEs Yes
Cz8n6slmcQo No
CzeHQ1jRaP0 No
d2UekmKC-W8 No
Db2chiKQ-Wk Yes
dbb7m-kFlUY No
DCsUzfSONvo Yes
dgiteOrjHvI Yes
DgvYBBXIsfE No
d-JHShD99Oo Yes
DkKymkytZtw No
Dlco4CTKrg0 No
DPNNPiq4e6U Yes
Dt3QIHiFAFM Yes
dVQSTTajiDE Yes
dW7_Fx1Sqw8 No
DxbxIPjjCi8 No
DXpdmoy5c_g No
DZ8JcoSmwmo Yes
dZZqBI6FJLY No
E_AIKFyb6SE No
ebldFy_S87o Yes
EcTAFvFpOUo No
eDQyOLwu9Q8 Yes
eg8mbUQxm_0 No
ei9cX8nTsAo Yes
eIs2rYqxHPM No
EjeH6gKD1kg No
EjTBCmZwQUU Yes
EkuwWZs-X4g No
EmMeg_Onm9A Yes
EN-iYV1fvYQ No
EpCz9w3XTSk No
eSIPJySMa1w No
EVeHcrm4iTY Yes
EwgKJHYte20 Yes
eyBRuls0mlk Yes
EzEs7o3GpQc No
f9Be69rfm-Q No
f9uI22XLQjM Yes
F18ZundbRA0 Yes
F34sh3NRIyU Yes
fALR-BLM8jM No
fbLb671ivUQ Yes
FcIN4fqrm5Y Yes
FckydG7Eb5c Yes
fDu0Fpkt52A No
fFDqQ4vGKBY No
FFOH2QeSqEw No
fHJBTDlEJKg No
FhZ60f9rZTQ Yes
Fkbmxmc9GqE No
FlhG3Bk8c30 No
FmBAJFCNTmQ Yes
fOp4_0sj2iU Yes
fQMnFTfq9yg Yes
fRL_9rRsDfU Yes
FTEuHR589v0 Yes
FU5Hx5Df3O4 Yes
Fuug11HwuSU Yes
fx272g7BXx8 Yes
FYfM0B6VYhs Yes
FZaRtIsj0z8 Yes
g_mWv1HJXqk No
g2vQfzieViY Yes
g6Xa6HWejQw Yes
G-7aniT_xcQ Yes
g8KjHo_fA9k No
G-atKA6wbSA Yes
gbxnW_e4Zbc No
GE7RLy-986U No
geuN8VjSVHY No
GeVKfLsi3w4 Yes
gfKmruYirZw No
GFMxJcg3aRo No
gGFpk92rhyw No
gH6zpA3-xaE No
gHaZ1BuPuJA Yes
gKG5UhR7p10 No
GLBz7iYABMM Yes
gM0Lx5CgVtI No
Gmi1xfpZ0cI Yes
GNnDI33wi24 No
GoX-PKlukI0 Yes
gqKUktKDc5A No
GSOGGdToscE Yes
GsXSmjYLfN0 No
GsZ_rZH4TjE Yes
GtE1PQcV_-M Yes
GTIW3Ja8Vg8 Yes
guoj2D2IIkc Yes
gw5W35wluUE No
gWYwmwnGHxs Yes
h_uLYvMW7PI No
h4feXHb-ayI Yes
H4IU_bWKKFw Yes
hatJr0GJl_c No
Hf248nt6Rqo Yes
HjGhhQ2tAGU No
hJt-XkEAG8g No
HMGplNH_DnU No
HMyAPMz8Gvw Yes
hn51VDlxsQk Yes
Hoa9vfv9WM4 No
hqCJcjByi0I Yes
HQEbfrh0P7k Yes
HRmN9tqYtUc Yes
HrQB_HPGGHs Yes
hrQbUPtFQsA No
hsOih5jeDYY Yes
hVHPA4MWu90 Yes
hvkBlz1ySNg Yes
HYTLxgvlLVk Yes
hYYCVfXRr2Y No
hzG77CixaRc Yes
hZYRhq0Y2w8 Yes
i2CNwiooFkQ No
i8hUCgSb1xM Yes
IATL6ySxnj0 No
IEgXAnJ4Kng Yes
Iex6LiTv94M Yes
IhxN4A5pAJE No
IjgL7eCh5MY Yes
iJJt8UWZhRg Yes
iLf9fLsFij0 No
ILhGy4RbLtA Yes
ILInshS13oQ Yes
IMJan9u3C_Q Yes
ImqknIuFTng No
INlkW-WJB0g Yes
InNKmpeDx3k No
ipi3meFuoUg Yes
iQcD7-FXYSk Yes
irzwfiU3ofM Yes
iYSS98E0a0k Yes
iZ6cw8QfzJg Yes
iZCwP0FrDDs Yes
IzMUeyu34kA Yes
J0fZH2OlrLo Yes
J4tO72puGDM Yes
j6lZv_OVBvo Yes
J6p_6hW1Urk No
j7-Y4ZjcKq4 Yes
J98QeFP4z9w Yes
JBVsIp1VSZM No
Jg6LfELM5Y0 Yes
JgpnJYLqEWY No
jhDLNvixVPE Yes
jHu66RN2S7o Yes
jl9dK4b5mQM No
JLZhHWXSduk Yes
jmRlzleVwXk Yes
Jo3sxD9Ak7U Yes
jp2Wh-YoJnA Yes
JUBmiBndZLM Yes
jUth5pHl32M Yes
juVlFeqIWZQ No
jvymTn7377A Yes
Jx5CfSp6mww Yes
JxnbEjfX4Yw Yes
jYlbF0djLtE Yes
JyRZK1hDzoA No
jYyVEcLc6iU Yes
k3qTNxSZZEc No
k3thqmQxnKs Yes
k06ARzx_WVk No
kAAVncekKkA No
kb9c91afqSE No
KbD7qGdxaIs Yes
kc5Pd0mg7hw No
kcCajfRxf-4 No
KcSSu_HaW0s No
Kfx6B1r3X34 Yes
KHMiZnfrpVg No
KhsKsW6RxZY Yes
kIqlDjOacJg No
uzCwlFgLlUY No
KNEmYWIfqzw No
KOua9dTbg60 Yes
krk4db2_ZDA No
VA3Njotrgkc Yes
vfWvnTZ14RE Yes
KTn4lmRNHKY Yes
KWYESdot7vk Yes
wAoqTqlQhSs No
l2SG5ybGTGg No
l6uzezVnPbY No
wjwtLDCdWYM Yes
WZNk4N3xGaM Yes
lbaI5ghsQI4 No
lCIPaKx_K-Y Yes
LDPbJ_s35L4 Yes
LEY_olWTPT4 Yes
Lh-9EZeclIY No
lhR5usIt4BY Yes
Li3J5tOsXpc No
loFC_uSA0V0 No
lPgZ1ZnUOlE No
LrxHCrcQ2SM No
LZKWfo3pgm8 Yes
M_yn5o26m0Y No
m3Xg9fLlpgo Yes
M4-_qIxejn8 Yes
m6jkPm9fLzI Yes
M6wtDTo7RQk Yes
M7D6XtHIUsQ Yes
MDEvphGfrZ8 Yes
mERzroJEzqg No
mEY2srqEIpA Yes
xLsFA3pQXyc No
mHs-zZ_bXcQ Yes
mL7ClS7p8Bw No
MlQ1lRDcSXg No
Xp9wye9ReUw No
MoEuNT_BVdA No
mOyifqZPoHA No
MU59OFsF4zc Yes
mx6BMxZ77AM Yes
yA5myHSd7_A Yes
YaCIALxEdXo Yes
ydIR2b4xgJ4 Yes
Yi59FtHNDsI Yes
Ni6rAGRPoLM No
NJO1IxfcH_8 No
NnHii039qLA Yes
NRby9cBwxAU Yes
nRek4hXwSkc Yes
nsIZyoAqMlc No
yj_rvtrt0XE No
nuAtMVSBGPE No
nuNGp7L_wtw Yes
nZSOMQoVXaY Yes
O1LcxPGxRLE No
o3dyv4ri7Qk Yes
ytbq7NrhFYQ Yes
OCaS5jnvGAM Yes
oekSzFDj0Bg Yes
Of1GgAAv72M Yes
oG8b51IpBL8 No
OhpAownUuI0 No
oi_oFyXZvCE No
oJA410zapc4 No
OK0IodOrCpg Yes
ok7d_fYYAYE Yes
oL4n5XsVfJM Yes
oM9Lgy-jxrQ Yes
oNTV8WBoFTY No
yusKvHWL6wI Yes
os0jE3b3be0 Yes
ywigZtzRh2s Yes
OZjjcKyd4qk Yes
oZsRAwegcFo Yes
z5hliTkWYGc No
p_I61Wcph5Y No
Z6p-G81UtBY Yes
P9vT189Y2Ew Yes
PHIEUMjFO_s No
piGTa4PJDgI Yes
pJHsuDQhI-o No
ZDbinDCMU5A No
Pll8FDASvWc No
POhVZ9Uz0Ww Yes
pQAJyHjcLUE Yes
PQNN9nobFBM No
PrEDgbicqBU Yes
pRGEa-Kko64 Yes
puT8vDDTeV8 Yes
PWiGHiKRlgQ Yes
pxx0aNavcr4 Yes
zkcthqTK1pc Yes
Q5JtX1EtM5U Yes
qauIrU8oTs0 Yes
zLnyZP5C20g No
qDAlyCBDExU Yes
qdkZ2hQqoD8 Yes
Qe_NMNq03sY No
zUeYbC4AC3E No
QfDyUQimDTQ Yes
QHjnbjpj4VY No
q-j8M5F-FdE Yes
QjCv5XNKXEs Yes
QjkBqBiKsno Yes
qKVet_tB4vc Yes
zzwDEqrOmJw Yes
QMZMQ9eHkA8 No
QoqST4AdqSI No
QoR8aVjoGME No
QpgWQHG51Mo No
qSBUXiZuhgM No
qSqzoOI-YSI Yes
qTdg51H7e_s No
QtmeY6Ne2UA No
QUBO2RAxKyg Yes
qxxs4OwrHDw No
QzRmujOuOBM No
r1BSkcNEyg4 No
r8MBPlnygWU Yes
r67yk_NnJ0k Yes
RB1q97ouV5U Yes
rCutfFmTw-M No
rdN1DMq4Yco Yes
REeV7uAuWEs Yes
rFdebE9spfs No
rFFMscFUlCc No
rix-Cu17cr0 Yes
Rj4qC6nYIoA No
rJf7pyeMu9E Yes
RlooOC-9lYI No
R-LvM179pMw Yes
rNBDhO5zT6I Yes
rPbhMJeB3KI Yes
RPFG7bleeHg Yes
rtfb7yyWu5c No
ryEzvedENZo Yes
S0QTL8Lo5AM Yes
s2uFtDTk6N0 Yes
s3H5CONqd2k No
S3ZKLnSksNk Yes
S4i2--zrBDw No
S7BRkyYzLCM Yes
aN6wVSXYA4U No
dhtComaXDLM No
9uY3aPNg4fE No
60XmBDaMYTY No
ec60i_E6TDE No
8n2-2AM2tZk No
5RQy1zmH4Zk No
WjNGhkBHf3Q No
g-UVmYcZFFs No
ddH1F3-HWEk No
MmHGdvydFHQ No
ESq3Vm5QaMc No
cJq7jnHPN9c No
v72NJYuosk4 No
GKyzf3qKdJw No
aFlysQkL5l4 Yes
7lWzxTiNlno No
cyWcE-TRieo Yes
rTQdBIfBQxE No
TXqykRq7QwE No
NfPmsbMFl48 No
06fj5ddvCKY No
sksrjF-P0yk No
oUQGKPAj8iw No
eg7tJYPFA1Q No
Q84R3hrvx7s No
rvjIO4yCcvU No
vTHbKsuytOc No
JqJ8Wsm_8Ls No
LwZoQycs1dc No
qXCHnKzJo4c No
pDNiJBf5kCA No
CsDlXvnva3k No
Z9A4ilCyKV4 No
L4NN5HuPxOc No
X8lJzg6Gg6c No
vFoMAab_tRk No
GHWbgfpahss No
0tdESWhf7C8 No
Gt7OIVrSQrg No
M4Y69p-WQPY No
mQ0t8y_XXnw No
OP1DcaHmPYc No
2fxh-3IUzyw No
NjnQ5YtS6ik No
yEkHlMdosp0 No
KHXhC8A4EhU Yes
jtZvK05YybQ No
DGibPPKMp6M No
6-QIlIFx2Ok Yes
iRcsUrEJeVs Yes
2x-kOIMlblU Yes
MuP9ud9ZGbI No
kOfkCb2BiZg No
ZXfQzSmsy2Q Yes
KWlAOlG8cwU No
nRT8XDGbjpk No
fn791ZGjUvg No
ph5qQQdwtqg No
OZwn1pD1nR4 No
19v0VcKN7Y4 No
SYEfm2udeeo Yes
Iu2079RmvrU No
IkgEgBqk1_4 No
r8TaykLXick No
9iiJ1nCAmms No
0LOp99TNRH0 No
WPPs2UkHFng No
7iOhBlVg0qY No
lXnpN45ruWc No
SwpoB0fFMVY No
Otay8JfJLA0 No
tUKtHFHm7qg No
zFy7FVp1HmU No
Cd8OiX_XXAU No
ubHWym23bv8 No
cYvUcQzKG5o No
ZCqhkuiFPKw No
3z_9saZuNsI No
8Z4fVj43JIM No
L0t69f8UcmU No
5rCygdGq_AI Yes
H-zKFr5_EQo No
eqcZ4Lvv59M No
0SE11VVrl5Q Yes
s1PQJ5d3WuI No
G420Vnut4go No
O7eDj3rPFEY No
rk1EBfYu4D0 No
oq2EmKNlD1Q No
V3Jo7KrJnEg No
Q_xtMu6bqv8 No
lGWvte9ytQs No
q0ERGX7DTHM No
DsaGKVWQFQI No
iEGa-iVd6nI No
B5lEo5vwVHA Yes
KsjgoMsdvUk No
PsSuqGVvnuE No
EeEPlfJxp7w No
ctswinaJ8ZA No
HpGOk5-LQOs No
IJs3uJxf9QQ No
ZEUBSCNQ-A0 Yes
nQBfAUIjnSU Yes
IfrFKZpY_Ns No
uWs_1pVYmq0 Yes
NryQxqPAn4Q No
y5IEs7Vr9as No
fYkw4MgPR8A Yes
OpNUNNr4x4s No
LVmnzREScNw No
y8dTHGVY4JQ No
8-sBbV7_7V4 No
2utkDaK0Ki0 No
BYs6CCZPh-8 No
hXKaWxtAqmQ Yes
yLBYyJLJxVE No
zTcr2_X4fkY No
4R6QjV2QhJg No
gGSBN5raY8M No
3_lOODG4-5A No
YIQl_3PZaCI No
yeBC6F4aPvE No
NY0rRiHcBc8 No
qVgdVZSRE78 No
3aDldIrbNlc No
S4csMEhw5U8 No
WvnONt5P1Jw Yes
k4nq2ueghwg No
6i-L-XWxP_4 No
DMwSVPgXaFI No
Ylc0jKHIjqI No
PHXLo-SXrxc No
1pKWOimO1GA No
Tn4C2eHqPsI No
X4Vnay7RtME No
02QNs0xlDUs No
KEXyOVY0wwY No
Ka4A5GdJtJs No
Yna7iTtnb8Y No
3iCoP60jFJk No
tBFckbG6nh8 No
yrQzk-7iqt4 No
cO6tqsRqhmE No
ddg0LNR2jtY No
dmqbQ-ufzBY Yes
LMTn7cATY94 No
u6d3gQ3u918 Yes
qBRKUN8Z1dY No
1P1-3bNeVsU Yes
wVWDcVE3L5A No
KJ_PB-66DU0 No
kZ6mLuBjoRo No
rn_Wg8qjTGw Yes
IuNdHHh_oJ8 Yes
g-hD7epZ4U8 Yes
v0B-6Q_q0lc Yes
S-cw1lNhQwU No
kKc6DRvhoR0 Yes
sd2voCOXjFo No
SDmyYpsl3Nw Yes
shGkzHpzwAQ Yes
KNemDAGd62I Yes
KthncgGzXQQ Yes
91eHMWVSmmA Yes
sixLF3TZAWQ Yes
jm_GWbJ1H7Q Yes
w1v9rztbaNc Yes
SJgSWUV5j8k Yes
skqPkyIpfiE Yes
skvpxOdtfj0 Yes
sm6L-Wkzu8w Yes
MNHftl_DHHM Yes
WFStZH_Jx2k Yes
l073dUEa-9Q No
xUDT2fhY05Q No
30106BMXeLI No
_vbApsn5Tag No
RYjFuE0pioU No
PAhHnd95tGE No
xa1gwZ86Czg No
jnM7u39HXZM No
xQgSQoDMfLQ No
yh4iflgQevE No
0O5UGUP_wEU No
jAJ1a3AiphA No
JiGN9fhTwhU No
mQ8F5_5oYqk No
vdHphprdZ0A No
jYewxvbyTaQ No
FQtTKErxds4 Yes
xjXrl4tDC7U No
BaqRcH4zYdc No
_k9CZ50Ew7E No
WJo9r83OCVk No
WYecnBDcMWg No
Egw14g2o9wU No
gogtZVC0xkw No
_mAYsp_zuWI No
9-JRUdnJnbI Yes
qu3z3Fjlwaw No
kID-cI6S5k4 No
cwswWL6I6kY No
JwSSABe3B54 No
ESHmdNx3kyc Yes
lhar4cikd5A No
baw2oX-xYiI No
7FCPsWv9UCQ No
CVIK95QwS-E No
1bZESnJJiyg No
ofmDKQkDGkY No
OLO1ie7Kl9E No
WeQCryyrZeg No
Yaiw_InS80M Yes
30j9D1EQGBM Yes
9jadREQoebM No
gacTryIuV9I No
MsEPUirmQbI No
mm3o3P10WhE No
JijtbL1Luao No
aFde71gSdIg No
X0gyHri12cc No
mNhxZ_JWC4w Yes
DePUHKaGirQ No
lDBLrQl2NeU Yes
8rd-Ny-RS_o No
A1ihA9wJ8oE No
HQ30Ll5Oo1o No
WnK0SnCUYcM No
d2xYmH9aGKE Yes
9zKPCyHWcto No
sfIOAvjHcq4 Yes
G13jBwRaRsU No
6khkB2ZE9fw No
Qcu-jnH3nk8 No
rS3C0NT3ysw No
w58Zo7_gDX0 No
3mXP89KV9qU No
zLAQa5guQ30 No
s-vtjJAHgZo No
lMjTY-ziAbU No
mTIJtG0ZjNc No
GoMKAbTmwOk No
lkw1js7GMQY No
BRLaMY1_uuQ No
VHKWHl8DSRE No
pL-v-BNIdMg No
Cb4Ghgtk6tM No
U0pTiNEzHiU No
meNcghXnAxY No
8NELn3Ew3V8 No
jj1f6iN6Q4o No
mk9N8YGZa5g No
9v1j_TYFzrk No
VRjoW9g7zKg No
_N784W3at8c No
0fFh6ompQDs No
hrMeNE2a8co No
VmKpyy8fDuo No
t3gKBBAIHoE No
_bp8luGrMS8 No
CjJY7dgq__o No
nkPpvGXHyB4 No
cwMdT-obcpg No
OCYE2_-3nfU Yes
3685S_F7chE No
PvoexacitAo No
Fua78cSjGOo No
LT9LVRx1XDc No
X9AbFEG1weI No
QvupC7_K8g8 No
baCPx7Lkfiw No
mbYPUnkDfvU No
9YPF5ANG0SM No
GunoIOD0I5w No
a8CK3ukiSbU No
fGiKr-qjCOk No
jdhTm8G1BF8 No
vUuob4SVfvo No
V9Mh6w3iMpc No
GDrocC_b0_g No
DaQvn2Allj0 No
wz3tBvflFLw No
gGLHsidPzBc No
bgthGuLuSzw No
m_l-dIb2rWo No
8z5fg_IY2GU No
9R5b82mv-JY No
lw8upyLoycg No
K5HyWB5Aj0g No
J9rNDylRkVs No
_HTuEkX_2C4 No
JmnAZlF8Kkk No
6azVszZe2Rg No
LKGCfeqhb6o Yes
MTzNCIAjPo0 No
ovdO6Vdx3nU No
_0pI5kjTYk0 No
dVvJjGGS29M No
wEXD7lqk3Uw No
bprH1V3OvB8 No
gNrtNVquSwY No
302iI4Nb_jY No
2I9nf-4nLtw No
K9S6dy0Vg4k No
i0IW6wL05Bk No
jCDKqTATcfY Yes
A71OU0NpcwM Yes
KEWB0tVy5eA No
bJAHkAAhWRU No
l87Za0-FfcI No
PGP0g84n7p8 No
Naw5DE_pM_Q No
D2kxihFZ7FU No
gcMErULeAro No
VAFZNwWct9g No
_iqW0WVts5I Yes
1ddsi8ac2Ro No
UG2uUOYC5Xs No
UP_yXVhdvqI No
0FZHu_g7i_s No
Zg40OXS2ACI No
w70aKuYl_R4 No
n50SWRHGE0o No
c6YTcjxAw8Q No
XS8ic8YROGU No
OQoa37mz_to No
pOrI8ZF0RuM No
W05vneZwqKk No
ZMWaY3C6GI8 No
yJY8kpbwz8w No
D65Y-vruq4k No
bgDq-A714Dk No
ofjBMfmWZis No
s4vEEOWI3ZI No
HmLNHOIjcCI No
TvQw1QoO5-4 No
RGs03erCq10 Yes
CoeSO0XZgFc No
8mEPlIgcs5Y No
RiheenyHE3k No
gOjALDG_rl0 No
ZV6SSh4jMuU No
jP4kqSq826M No
Kqx4pSKlyqk Yes
hT59PyShjeU No
Tp77zkO1zdY No
PEHdcd4H69o No
WliED1yvrLQ No
o74ajCVHC4Y No
u49DpLOaOZU No
stI6SNC8e-E No
cQ0MPHHo3pw No
6_79px5J1Ds No
EVLo-EUzWtE No
MVtfA2-Xvjo No
ManHWPsv7U8 No
0HWH1z0D5no No
MMOrF3g1MZ8 No
r5BiLHl5yxQ No
nhai8z-2D0M No
G5gjdxMfQjg No
tFCVKxpXlEU No
VyXtC_SEhS4 No
tYPk6J9uXh4 No
7IMDVeEWEv8 No
0sYXzirol6A No
_nycybyS5qY No
6OUZXiaF_FU No
VysplhXsm4k No
Ro2Qm5X0OeY No
uksuFt_x2qU Yes
eM2wa0u_2pM Yes
aDc6-EvnMa4 Yes
MeO5cXRxEZU Yes
PrSjD95hKjY Yes
784DCjl0Wec Yes
0-IaeWLOB_8 No
krTRwDfOjPs Yes
dIqm3UkpKl4 Yes
1pKLna8CMpU Yes
2cPPKtnp6yg Yes
Xd1XiAC485c Yes
VXUPLIuc3P0 Yes
aqDU29gdN50 Yes
2ScdtjrrFHo Yes
nSwclTSFttY Yes
ATDf5l9AbEQ Yes
LCknEwFtYKg Yes
IPu1tb8gIwQ Yes
vfe_Sjcpnv8 Yes
5JxgWU8IVn8 Yes
3K7ThKXaDOw Yes
C9JGzIcOLCY Yes
dmOJaLv-QDU Yes
gUA6Vxrvjew Yes
8CMfHlO7Z2E Yes
gIUzuGYcBQY Yes
BEa6VggGuEg Yes
V3AQmIRcW2c Yes
KaFfK6CWoSk Yes
bcocyN13HMs Yes
gDFx3Yjg5kk Yes
2iNTL_RIgfU Yes
73gQPOLoe8Q Yes
Ubc3oDujha8 Yes
Y092QB2LXfI Yes
suyXjDeBu34 Yes
k_SXiPMV2ek Yes
_Kezv3p56TM Yes
p3ka1AG_PY0 Yes
wjFOepyTbf0 Yes
qfGAw62R9dc Yes
Ft-lS6vchuA Yes
21MtssAcTPs Yes
535xVvgKxLE Yes
Ac6ybnl1BWE Yes
b8HpUakx9jc Yes
fugyLyS-_nI Yes
vKMP4xE85eQ Yes
MXWuMxiKDWI Yes
QmZqyEPLLew Yes
i4Syq3HrME4 Yes
DweFsYSwcMc Yes
Gkb_BIqfIAo Yes
AE4r3y0gW2c Yes
MLokm2Kxx6s Yes
YdKwUueB4_c Yes
X31mlshhXVg Yes
IkZRk-a39B8 Yes
_59Ge4c0S3M Yes
pbXUlcdsQIU Yes
4viuYE9tHsk Yes
AM3pBl-7fwE Yes
dVlWg3j3Kis Yes
NFqoTZLkjWs Yes
kdpOpfhrLe0 Yes
hW9eUKuN7f4 Yes
KLJUGJo1U9c Yes
htysYsNyfMQ Yes
eM6jYzJv08g Yes
lckJxJRcumY Yes
NyXU0VexJXo Yes
StZuOmvuJQs Yes
x7Jp04nM_F8 No
PTRy3gmW8Ls No
mDtT4hY_G00 No
llucg6PLRuU No
8ZA4-gse3Fg No
R3-Z_LorhBQ Yes
VY8mAVZU6Xc Yes
CFKJP_4ZQFY Yes
T8K2Pim5SDU Yes
qIFAcySB-Zw Yes
lja3W9RVgVc Yes
xC3dO1_iK2k Yes
12jZxfGJKCc Yes
a-PNTjfn3Ok Yes
N8I_6Aqr_FE No
o6RKIWf3SGE No
kXKGi-MLHpI No
0WYxd56rAFA No
je59-9e9suo No
TR761dGQO-c Yes
BF7H6miRWXs No
sNAxri34lco No
C2Upg7ByF8U Yes
GfDIAfs23kI Yes
6vIwiYP5UDw Yes
ekjibsihUBo Yes
Ni6oGPURnC4 Yes
RJ9um9fUZWI Yes
Z5-Zk9Eu3is Yes
RQntKw0fIKE Yes
IXk-sjRRGwE Yes
l7nCcKS_rBA No
F6t5d6pQzVQ Yes
UrcV7sDJ25c Yes
6VTzUQY2vWY Yes
TJtuklXbAgk No
U-4e0ImmNUw Yes
Ue6Kfu9U-10 Yes
VMRiAs1uGkg No
w3h1US4_8vU Yes
WU6SeMxKzJY No
X4zjZaKjqxc Yes
sdEAGK7rO_o No
YQmR2IX_6IU No
zPPsxPVryY4 Yes
_sq17UOtRWA Yes
6dTJ1YYd8_E Yes
2WTKIBnIa-8 Yes
4p92E6uAvFg Yes
4qcrmk36rWQ No
5lal6suLFXU Yes
6wNgT1IRdow Yes
7c_MHAYNAO4 Yes
77Xf19nBbPk Yes
98lSmCcEwYU Yes
663PAhe6A5w No
aK3Av8rgQmE Yes
_KRtfdnr61U No
aY9BMryl0ZI No
0YeTzwANvwA Yes
BKzYjfRU9o8 No
bPyLdhvwdY8 No
bSbfM8Xps7Q Yes
c2H6H9PJCos Yes
cfH3sHC0vL4 No
d4ggQHoWYn0 Yes
D45ma9VzUlk No
df8ckOwzL_A Yes
E3Kl91_MOHM No
E7_Vfiw8FrA Yes
E8BG5_XZlB0 No
em4Wl7ZvUUE Yes
emZLNwdP0Qs No
F7siHdPzBKA No
HQSi-GxNcSQ No
i6R0TeWDTPw Yes
iB0yzKhNnOc No
InPCspy_foE Yes
j1I2UwXP61M Yes
JafDZfuVB_M Yes
jZt5v-4F5mc No
KudJvgX5mR8 Yes
waA4Ur91Qhg Yes
wiUNpVatNHo No
xeI_aU0Tly8 Yes
XemMY5NGWkw No
LUgtj9s40M0 Yes
M0LzmFdCV4I Yes
N4-HGfm_MpU Yes
OOEfnx-OjH4 No
Oz0_DjL-7Zo No
zAp_8IvRaoc Yes
pMvZJb2B4dA No
zJZKD8VLU9Q Yes
Q8E822PajmM Yes
RcmHm5IT0ME Yes
R-fMzIMRH8M Yes
1XjaU1AHj2I Yes
phDvUHrrkdI Yes
xrljew1gyp8 Yes
GfCw4O2s47w Yes
q_d7w1UyxOM Yes
nUYMrT0V-iA Yes
3Us6skaxPHs Yes
lIyZB-2-AUI Yes
PVQjLjuKCwA Yes
SBSQqHDLmK4 Yes
BXk1WfsLEco Yes
NuYSTN_nvPk Yes
cNvlLNQ4UXU Yes
JfLW-AlmEOk Yes
mlGxLJII5YI Yes
